Valor;Area;Dist_Praia;Dist_Farmacia
840000;110;5.313329746;0.993304
1800000;152;0.538369173;0.834643
650000;59;1.047571604;0.624042
580000;40;0.140919878;0.499343
650000;90;6.434333738;0.319362
1400000;125;0.22911977;0.854735
255010;51;5.135965034;0.561312
12000000;246;0.009423787;0.460681
1400000;182;5.00110727;0.527807
220000;52;11.83872587;0.989223
1700000;110;0;0.784252
850000;80;0.181092759;0.612508
14900000;231;0.029871078;0.241469
850000;66;0.483922444;0.558124
400000;68;5.968972472;0.611968
790000;64;0.958331897;0.717058
1750000;120;0.057531316;0.776447
1400000;112;0.070139571;0.650403
420000;50;2.293189649;0.181012
275000;22;1.396875421;0.504121
250000;48;4.874447788;0.086445
880000;76;0.614962503;0.047948
535900;124;8.335068029;0.919266
780000;96;5.163549534;0.222433
1700000;129;0.188265296;0.525520
1130000;86;1.142617788;0.176444
1250000;139;1.311816489;0.494659
620000;75;4.216340409;0.210714
800000;100;0.481226224;0.563501
820000;65;0.345175418;0.526202
990000;73;2.233597178;0.644192
1050000;169;0.581482381;0.147879
780000;160;0.944745622;0.680615
540000;170;4.351697927;0.046226
230000;51;2.531998633;0.532389
950000;60;0.154751065;0.126761
5890000;250;0.227476446;0.461471
780000;75;0.324180712;0.014595
482000;74;4.001922315;0.281052
3600000;81;0.037272216;0.673865
1190000;95;0.112726961;0.349008
950000;166;4.402602292;0.919081
190000;57;9.248704344;0.974412
1790000;160;0.078848856;0.339520
1900000;90;0.38999862;0.551023
430000;64;5.84884417;0.679584
260000;73;9.387474161;0.429966
695000;67;0.337826163;0.489248
600000;85;5.874931783;0.706064
3700000;279;0.561549047;0.577508
850000;100;5.83711634;0.320350
2100000;130;0.2300058;0.780861
3500000;571;1.488353785;0.971539
415000;67;8.489871675;0.798776
1600000;95;0.420666081;0.121764
990000;112;0.096724346;0.996664
920000;83;0.644093133;0.250274
579000;48;1.184199098;0.746776
840000;156;1.017538356;0.129892
275000;61;8.799866633;0.021714
715000;70;0.438416982;0.467358
1300000;86;1.85227605;0.547039
2000000;110;0.170734037;0.209193
405000;69;1.304753072;0.839784
350000;60;6.66595806;0.433374
1190000;140;0.319745578;0.626182
850000;80;0.70277432;0.455667
2450000;214;0.146474869;0.964133
1100000;136;0.254840525;0.086096
160000;73;8.796352375;0.236085
145000;45;8.042304954;0.937441
790000;75;0.471528014;0.636583
1160000;112;2.408123659;0.824084
1500000;156;1.31913301;0.752906
4800000;236;0.053478746;0.800342
1370000;230;0.227435992;0.081378
290000;30;1.59676413;0.455937
575000;115;6.726254419;0.862185
820000;66;0.691703997;0.940550
4387000;429;2.14846537;0.915212
370000;50;1.985372942;0.929206
1180000;88;0.489274727;0.020883
1050000;83;0.323795054;0.167114
730000;96;5.176264915;0.621208
420000;33;0.550555717;0.838694
1399993;124;2.374321179;0.471522
2100000;120;0.564956619;0.236619
2285000;278;0.489196429;0.457459
360000;68;6.435047529;0.036005
600000;90;0.394874797;0.243557
1500000;148;0.111084594;0.091799
295000;77;7.857177799;0.063082
430000;63;5.95117608;0.385409
750000;98;4.136460574;0.674309
245000;48;8.337636706;0.973449
795000;300;0.42238101;0.001026
555000;60;4.375862781;0.215810
2500000;120;0.208285613;0.674164
2400000;180;1.028142657;0.597891
3200000;310;0.154932546;0.054002
555000;72;1.389758638;0.557554
1200000;318;0.853358454;0.108937
450000;115;5.088538121;0.582398
720000;75;6.210457642;0.166726
750000;98;4.970234879;0.990920
2700000;217;0;0.228959
1760000;131;2.079013499;0.897206
3700000;280;0.110056835;0.110602
575000;76;1.141281353;0.548492
3900000;400;0.110498856;0.186267
739000;75;1.196937651;0.872548
2800000;230;0.080592957;0.563656
790000;120;6.015005056;0.057280
350000;124;4.670590654;0.173521
600000;91;1.659391211;0.104727
2650000;249;2.267457602;0.803030
860000;140;4.618720821;0.143630
2495000;180;0.307033331;0.201448
395000;111;9.132187724;0.668490
1850000;120;1.437638922;0.034509
555900;66;4.099628835;0.943942
580000;119;0.986190866;0.210758
1350000;73;0;0.101220
1700000;202;0.758844686;0.045603
1150000;120;0.288151171;0.924917
1550000;139;3.294649093;0.011957
530000;74;4.228648887;0.117284
1475000;80;0.553614873;0.194889
390000;82;3.140955166;0.622304
415000;70;6.234336827;0.413595
950000;100;0.165417686;0.555641
270000;70;6.702620408;0.112485
1150000;99;0.057531316;0.781515
5250000;194;0.500589827;0.958605
480000;90;3.038387936;0.050373
850000;80;0.351642126;0.594635
1500000;107;0.650660983;0.070468
10000000;326;0;0.041473
900000;114;0.723976468;0.384499
990000;57;0.056038254;0.498388
300000;72;5.454653276;0.861425
660000;70;1.701195204;0.379531
1675000;156;1.9403378;0.361863
2200000;96;0.373881607;0.023301
640000;104;6.119350434;0.353716
320000;50;6.946015322;0.581282
337000;60;6.861288499;0.292493
1200000;70;0.283135141;0.250149
990000;139;0.438416982;0.954733
550000;103;6.854429545;0.060000
1400000;170;0.934825103;0.839554
280000;50;5.012405542;0.993551
3200000;230;0.046118922;0.348450
650000;57;1.677936648;0.056205
790000;130;0.547670401;0.084109
525000;78;5.871917388;0.514693
1200000;70;0.227142799;0.508828
6800000;265;0.003339754;0.609113
3800000;140;0.463449101;0.475082
820000;81;0.286884242;0.887832
699000;75;0.053046108;0.555682
290000;55;5.036796595;0.956715
250000;52;6.089748161;0.740897
255000;50;7.472185268;0.758009
240000;60;6.353353323;0.858683
1099000;85;0.611407303;0.862188
330000;67;13.32789513;0.066170
371000;58;1.376954562;0.011754
4000000;150;0.041126625;0.801804
188000;83;9.200977836;0.881076
1250000;122;0.178942593;0.907877
579500;120;4.102827649;0.986685
2100000;104;0;0.827200
700000;140;0.682947178;0.809798
270000;70;7.516894697;0.169962
604000;83;1.44147047;0.936693
1399000;166;5.125716912;0.032168
450000;57;7.288093229;0.092782
180000;21;1.03047949;0.742737
630000;39;0.920902869;0.480746
11000000;160;0;0.003420
980000;140;1.943569046;0.655436
180000;58;3.694053653;0.135019
1200000;94;0.891536907;0.652317
550000;48;0.362914909;0.927487
129000;55;14.26980524;0.419897
749000;52;0.142569911;0.928796
1350000;220;0.944747437;0.758927
1950000;150;0.020961128;0.615221
430000;71;7.27889754;0.834556
1450000;117;0.661358144;0.463021
820000;126;6.194295272;0.598970
890000;153;7.538694419;0.347487
374800;67;3.89840572;0.385015
620000;123;6.091477427;0.567812
260000;40;3.806164841;0.352114
1090000;100;0.691703997;0.889491
339600;60;6.266933637;0.546588
210000;68;8.208433552;0.790143
660000;76;0.335023399;0.796196
3250000;190;0.104979624;0.173270
1080000;160;7.014032368;0.002232
590000;114;7.286272583;0.930544
1650000;195;0.289057824;0.018744
687000;114;0.8678963;0.404170
2950000;278;0.682537064;0.765503
1260000;338;1.016245735;0.070375
399000;63;4.619606683;0.587453
1200000;209;1.008886691;0.885998
210000;58;3.694053653;0.515398
7000000;300;0.136162995;0.680985
800000;120;5.004483801;0.821132
1950000;100;0.293773138;0.588761
950000;149;4.754912545;0.587196
635000;155;1.736433635;0.987444
520000;96;7.445553516;0.117130
1150000;188;1.046739725;0.495009
11900000;530;0.036076003;0.976075
2100000;110;0.106653576;0.523831
475000;20;0.36162706;0.435733
245000;52;7.001391964;0.786599
890000;75;0;0.167328
1180000;95;0.328637643;0.824500
1100000;55;0.1757405;0.332348
2990000;146;0.473683791;0.528923
720000;80;0.976436789;0.874881
870000;105;0.736364945;0.348764
1980000;203;6.322767563;0.090803
450000;70;3.945824023;0.313369
1470000;130;0.348977201;0.832781
1339000;127;2.35318027;0.151745
1500000;67;0.126015137;0.306315
240000;35;4.270141829;0.696783
720000;93;1.175183505;0.538602
1650000;135;1.396521915;0.532852
580000;48;0.836989531;0.815238
990000;110;1.247820188;0.099488
360000;70;8.637061926;0.934592
430000;90;1.312600142;0.443160
538000;79;5.048468405;0.292220
330000;57;3.987142514;0.204772
200000;47;5.39723522;0.741843
1800000;138;0.299642885;0.516110
2300000;170;0.228239406;0.934117
2599000;247;1.927215904;0.299040
1300000;70;0.111684791;0.628686
699000;178;7.606870102;0.572985
1200000;240;5.359810581;0.743154
410000;77;0.071182806;0.559074
465000;127;12.50312263;0.813879
1250000;100;0.316574135;0.576188
245000;46;6.488005112;0.062679
550000;40;1.00636584;0.891621
2200000;215;0.006545614;0.930169
2290000;358;0.324562473;0.076479
195000;62;3.704025917;0.471269
265000;53;5.213846719;0.791634
620000;88;1.852035894;0.179206
4990000;190;0.081784453;0.425236
1252000;98;1.266559349;0.138552
1399000;105;1.824654379;0.658251
1250000;87;1.459453451;0.933107
645000;54;0.899875131;0.453585
265000;72;6.263279984;0.364775
530000;85;6.565889464;0.027663
395000;90;6.412246503;0.635654
415000;60;7.234383966;0.833143
359500;89;12.36763627;0.900416
560000;75;0.057202543;0.077426
1100000;152;2.013978337;0.589025
1570000;116;0.427082864;0.355293
3200000;113;0.438854239;0.380470
430000;90;0.468221229;0.177093
780000;100;5.167300737;0.740382
700000;73;1.553783476;0.241066
1200000;146;0.144637074;0.827982
650000;75;0.232543081;0.468165
1560000;103;1.689107552;0.138714
558000;130;0.835628468;0.169496
930000;165;0.418348482;0.985889
550000;105;7.377245905;0.147014
5000000;220;0.219112142;0.504261
350000;71;7.99756786;0.047617
870000;126;4.850344573;0.192074
1000000;115;0.242781331;0.697267
1890000;350;0.917350659;0.172123
850000;135;2.082573372;0.334339
4000000;190;0.360213863;0.866902
1700000;95;1.514044049;0.735910
550000;117;5.340271027;0.511975
1200000;134;0.504091473;0.659878
1190000;84;1.816030122;0.501067
330000;89;2.433964686;0.958594
1630000;127;0.16985092;0.003181
598560;102;1.826459341;0.011989
500000;90;8.792004733;0.725563
650000;78;0.744444807;0.253114
290000;52;4.994685844;0.442378
9500000;543;2.088597447;0.765675
4200000;215;1.657349285;0.585426
579999;115;5.510048224;0.139227
430000;82;4.431790474;0.712289
990000;187;0.823697;0.174377
410000;73;9.472019328;0.535539
780000;107;5.181662791;0.759384
660000;49;0.018536066;0.137883
300000;37;5.640169896;0.005339
859000;50;0.037406011;0.123597
1100000;79;1.925802205;0.107258
1290000;97;3.294649093;0.216270
385000;65;4.763160421;0.670417
1280000;180;0.019495469;0.741147
750000;73;6.164405239;0.639130
363900;68;3.105638623;0.571464
900000;90;2.24181477;0.829319
8000000;278;0.18010214;0.343567
3300000;307;2.14846537;0.661689
199000;60;17.44154586;0.085864
580000;106;5.836378829;0.581407
960000;53;0.178738929;0.235234
429000;61;6.813639045;0.806002
1900000;190;0.444501058;0.932490
250000;67;6.698039526;0.884910
1100000;92;0.354978493;0.898696
445000;90;7.43480786;0.953542
865000;95;4.355463041;0.933227
1590000;85;0.497283446;0.166453
1200000;70;0.283135141;0.291302
10700000;500;0.437748884;0.646402
1990000;220;0.693869428;0.694254
2000000;240;3.063816731;0.893740
1680000;89;0.217995897;0.286347
250000;49;7.19084291;0.119131
775000;77;0.474478167;0.153830
2299000;202;1.013172734;0.777862
990000;190;1.028260088;0.151616
380000;64;8.726894458;0.270365
345000;55;7.75221936;0.898482
210000;60;7.526983898;0.860473
400000;93;5.045019551;0.848758
1550000;106;0.057531316;0.373565
440000;80;0.919530286;0.134325
3550000;240;0.108077703;0.214105
1050000;213;8.084023932;0.096500
485000;74;5.726409147;0.748313
25000000;430;0.028593034;0.611592
179000;60;6.662774782;0.533539
520000;112;8.608316925;0.677028
165000;45;11.27884134;0.872431
125000;48;12.189075;0.249048
320000;26;0.217392176;0.508470
3600000;290;0.531799454;0.870555
460000;90;1.403989017;0.477083
3500000;289;0.055761015;0.836034
2500000;200;0.511147452;0.511217
1040000;150;0.471528014;0.094577
475000;68;6.114430593;0.945533
2520000;110;0;0.665845
400000;63;0.028018629;0.567365
530000;78;5.163549534;0.225048
570000;45;0.305890434;0.173040
990000;115;0.895207324;0.764754
425000;42;0.362914909;0.613837
399000;34;1.057133482;0.124953
8000000;319;1.295979846;0.398433
480000;70;1.175588799;0.812096
3000000;282;0.205915928;0.261648
3800000;376;1.927215904;0.233039
800000;42;0.029798184;0.614235
355000;76;8.194873023;0.722304
319500;53;8.282601671;0.552904
220000;59;6.8395426;0.204491
1595000;151;2.312643486;0.217208
580000;84;1.149327256;0.472179
950000;114;4.98606909;0.376001
570000;78;6.171331579;0.198453
950000;114;5.163549534;0.999987
500000;60;5.787972044;0.485172
1180000;90;0.768824262;0.875591
1590000;110;2.434892276;0.793888
5184000;210;0.447317806;0.188021
865000;79;1.25077368;0.678797
1790000;140;2.144663155;0.432578
2500000;115;0.807194046;0.371776
950000;190;0.409862418;0.223940
790000;86;6.664070468;0.145868
450000;65;4.920300429;0.590499
259000;55;5.135965034;0.379481
315000;80;4.430170623;0.854379
1380000;122;1.301854187;0.774178
2650000;90;0.469778188;0.191614
2250000;160;0.470690891;0.883786
400000;35;0.348272341;0.629534
1290000;134;6.468428669;0.137767
500000;89;5.961575909;0.743650
289000;74;5.825223411;0.860595
399000;62;3.290324694;0.711482
2500000;160;3.617880295;0.534271
1290000;90;0.172845892;0.168730
650000;166;7.574179745;0.959071
870000;130;1.010259436;0.176074
750000;132;3.294649093;0.970157
390000;96;7.485765542;0.993465
2100000;220;0.424565343;0.746737
868000;85;1.046076373;0.876417
795000;63;0.483580051;0.922708
165000;50;4.67057837;0.049243
570000;95;6.521985186;0.714377
609000;93;0.953972566;0.252755
3400000;151;0.469778188;0.805534
220000;80;7.251582675;0.254803
389000;66;4.224215702;0.063262
410000;66;7.472831105;0.006000
380000;70;7.458970677;0.583085
799000;120;0.723976468;0.103018
810000;85;0.691703997;0.047679
1850000;161;0.07516105;0.087615
260000;62;9.455217511;0.198082
507000;82;6.119350434;0.799228
570000;65;0.513575529;0.654277
2100000;330;0.193332121;0.897393
1680000;171;0.204324442;0.699685
1000000;87;0.698408572;0.172458
946500;110;2.586987028;0.272222
2739000;130;0.339396291;0.641419
490000;65;8.319808964;0.732691
585000;55;1.283760001;0.451834
1250000;120;0.278740435;0.453350
5700000;285;0.304853707;0.560799
380000;65;7.936888464;0.128187
265000;60;4.005491155;0.176913
3100000;146;0.319903907;0.910175
1300000;163;0.51177095;0.585835
750000;150;4.852162614;0.499228
269000;55;0.970645738;0.053075
372000;72;8.215707304;0.863394
900000;88;1.278847158;0.191874
2950000;90;0.0707954;0.128582
650000;96;1.062221345;0.139758
580000;86;4.596151528;0.516901
847000;82;0.643638055;0.742650
800000;137;1.108496295;0.083732
3500000;360;0.369105734;0.094726
395000;78;9.562706241;0.202497
1000000;70;0.327031561;0.935423
630000;73;4.890579968;0.131328
1595000;101;2.114549191;0.168121
990000;150;0.347616471;0.916883
560000;68;1.480035332;0.743468
1890000;88;0.68728927;0.769409
1100000;218;7.421088922;0.710995
750000;73;0.76441434;0.041958
1900000;214;0.220921655;0.016448
10200000;270;0.009985551;0.133356
1200000;85;0.541540462;0.746754
345000;58;9.41324758;0.852952
700000;74;1.17932501;0.115723
840000;65;0.228844682;0.291831
249000;60;5.734435672;0.190161
799900;172;1.829138571;0.581270
412200;60;6.813639045;0.540344
270000;53;8.25683688;0.774216
1700000;210;1.024664877;0.593808
3500000;90;0.059018191;0.753645
530000;32;0.320141832;0.336918
1750000;90;1.926045082;0.684934
2250000;180;0.687420952;0.610135
1680000;85;0.558596571;0.047069
215000;47;5.39189604;0.371159
1179000;72;2.346249266;0.817356
1550000;106;2.083307318;0.789703
4500000;85;0.128225667;0.544782
574900;80;1.463780164;0.344914
600000;90;4.886997429;0.239267
850000;85;5.561990842;0.333764
998000;78;0.859276079;0.219476
510000;98;6.119350434;0.062729
3100000;247;0.006545614;0.009194
2630000;245;0.682572473;0.041953
1480000;150;0.642217229;0.079087
1800000;85;0.759882178;0.544215
1900000;140;1.548999614;0.969852
495000;76;4.783696315;0.954226
970000;110;1.747955086;0.973574
2600000;170;0.042038446;0.645650
849000;110;0.862698019;0.535999
780000;118;1.036769539;0.461243
1498000;109;0.625963809;0.495475
1580000;136;2.551679786;0.867501
2100000;160;1.941914774;0.054038
2000000;101;0.692685134;0.120293
300000;60;3.696161055;0.702335
5900000;285;1.92289324;0.589927
3900000;343;0.715788312;0.773188
1300000;163;1.278522162;0.026219
1200000;92;0.73458531;0.793686
750000;110;7.94630688;0.218605
1500000;160;0.694713803;0.575206
110000;48;3.525832109;0.892983
210000;36;5.101430707;0.493120
1250000;140;1.151673091;0.653500
420000;47;6.293220771;0.173491
995000;128;0.373524256;0.145541
450000;56;4.828661629;0.907186
920000;81;0.174122068;0.063057
1700000;138;0.065979946;0.665449
890000;70;0.351642126;0.247449
3300000;180;0.982010736;0.939999
2500000;184;1.88742241;0.246128
590000;80;1.777510206;0.543923
378459;82;2.113662712;0.886012
380000;60;1.730300348;0.612216
471000;82;2.305307594;0.353279
1100000;220;7.189495812;0.085871
4850000;310;0;0.869405
2300000;118;1.13287547;0.876164
1580000;100;0.214622955;0.570050
900000;121;1.184167536;0.832570
155000;48;5.323113772;0.613436
275000;66;9.334555152;0.992408
380000;60;7.66165505;0.573244
450000;90;3.094592106;0.979145
1150000;96;2.108618494;0.026437
900000;160;6.242251235;0.734576
6300000;220;0;0.609426
345000;67;7.448507571;0.671764
560000;40;0.254931664;0.926644
4000000;350;1.101979907;0.200102
2300000;167;0.395124456;0.139922
1350001;110;0.201385584;0.640116
2400000;160;1.743551041;0.517809
699000;80;0.649797014;0.870149
250000;50;7.56334406;0.897466
399000;62;4.619606683;0.031808
610000;68;1.678563429;0.813415
1350000;40;0.128518914;0.666485
949000;119;4.454816201;0.885632
2940000;249;1.386812665;0.588249
1100000;59;0.559981422;0.297165
376520;64;12.05760379;0.525080
323000;50;6.889730905;0.788363
650000;75;1.17932501;0.964136
1420000;107;1.243983103;0.164237
4500000;215;0.056029674;0.543994
1400000;150;0.065979946;0.672777
360000;61;7.918781205;0.947375
340000;55;1.466905345;0.764763
525000;45;0.247767554;0.814724
2000000;86;0.074272889;0.171492
535500;43;0.427354913;0.635042
680000;148;8.240995558;0.937745
4650000;200;0.509144262;0.523155
2500000;90;0.438468826;0.406674
721000;75;6.800893084;0.438052
3850000;146;0.503130599;0.428814
3150000;264;0.391083402;0.095528
740000;87;5.99076392;0.556236
1950000;183;0;0.374921
1600000;385;1.021520211;0.318428
970000;67;0.394264335;0.324208
1700000;149;0.433354136;0.490087
1800000;90;0.570788894;0.156005
1900000;113;0.198679568;0.120144
2100000;217;1.112217331;0.381828
190000;55;7.962891853;0.724647
4200000;268;0.170796503;0.770147
490000;86;1.890627794;0.484069
4890000;170;0.026032723;0.446652
430000;83;0.411580237;0.525436
315000;76;9.283232922;0.426923
4000000;312;1.591733009;0.547823
370000;60;5.460275866;0.804470
380000;67;6.667968647;0.297974
420000;81;7.907684834;0.904712
320000;70;6.883994545;0.051762
640000;52;0.362973143;0.161927
333000;83;9.343538802;0.817976
840000;68;0.078848856;0.247984
1550000;90;0.232735502;0.278480
599000;85;4.448156591;0.387762
1150000;130;0.350210479;0.441153
800000;139;5.535010197;0.931858
260000;50;7.754560291;0.611320
1250000;172;0.276497017;0.911778
490000;68;4.520118461;0.796813
315000;29;1.111775346;0.578803
570000;70;6.956079429;0.549147
970000;102;2.337476694;0.383292
3990000;225;0.414486551;0.863108
570500;64;7.309531494;0.934289
820000;109;4.709750388;0.431344
2400000;85;0.0707954;0.677507
2800000;240;0.529665417;0.387592
1000000;69;0.062288558;0.101093
2100000;184;0.460385994;0.206942
410000;58;8.17314781;0.763387
455000;65;0.606742162;0.360851
550010;70;1.264216898;0.580603
850000;120;5.872266122;0.671520
1400000;84;1.817045086;0.278107
320000;56;4.35160072;0.015064
1300000;178;0.435511184;0.020742
280000;68;6.575612658;0.023139
1350000;99;1.553783476;0.322498
2700000;311;0.630592554;0.916601
395000;75;2.819442254;0.565727
899999;120;5.863291554;0.755036
1290000;286;1.077941579;0.345656
1100000;189;0.603174273;0.995019
2390000;239;1.939369004;0.101800
1100000;110;0.99329526;0.628231
799000;114;1.286825513;0.238683
2100000;200;0.079320789;0.457217
595000;80;2.346549913;0.698973
4199000;190;0.011208701;0.936656
1080000;77;2.030610289;0.394012
10000000;160;0;0.631166
1480000;75;0.194993708;0.902117
540000;63;0.888199511;0.544057
950000;64;0.120977685;0.841169
2400000;200;0.609388827;0.163173
1900000;157;0.142722038;0.703443
950000;147;5.436519647;0.172551
1250000;80;0.077733536;0.172442
2950000;380;0.746575551;0.995947
1260000;180;1.852712525;0.587135
1180000;180;1.177136494;0.902690
3199000;155;0.525328972;0.821189
220000;60;9.752630114;0.013304
870000;70;1.110466552;0.329997
4500000;625;0.091666591;0.249915
540000;74;4.918809427;0.031585
265000;50;9.308600169;0.224674
650000;59;1.047571604;0.621054
500000;68;4.380367105;0.744052
1100000;148;6.338807309;0.841497
1200000;149;0.51450029;0.389224
835000;137;1.108336164;0.083222
320000;56;5.846276798;0.037298
525000;65;6.614358562;0.041098
930000;100;0.27102438;0.568170
1700000;185;0.424415919;0.222369
1150000;106;3.063816731;0.770659
260000;70;16.189064;0.724262
240000;49;6.022205518;0.471745
5298000;300;0.110001014;0.209502
150000;56;12.48711978;0.776357
6950000;742;0.091937064;0.005021
560000;96;8.442385916;0.024546
756000;96;4.98606909;0.548689
3390000;190;0.461940629;0.953202
1600000;170;0.377656992;0.862993
1390000;194;0.795557611;0.528229
560000;96;1.675050362;0.202132
469999;72;3.91255582;0.620145
2500000;260;0.656101733;0.538492
1000000;125;6.455873337;0.620789
1950000;110;0.434875322;0.645395
735000;79;0.439227332;0.536141
1650000;169;0.531267314;0.939994
465000;79;7.365742524;0.985422
615100;77;4.167296356;0.479613
1600000;163;0.170787954;0.903197
985000;130;0.447342169;0.974228
1950000;114;1.931785345;0.113177
280000;68;9.428436049;0.951525
1208000;80;0.688784681;0.348822
550000;88;0.685182046;0.064622
640000;44;0.323830469;0.342701
540000;63;8.254023356;0.959602
530000;42;0.311725895;0.768403
860000;55;0.022935103;0.297929
1300000;130;6.267431281;0.794073
270000;60;8.232045537;0.741959
980000;85;0.715366166;0.335124
4195000;117;0.107651407;0.325056
847000;89;0.950361695;0.430093
3000000;104;0.180831971;0.518188
1280000;126;0.561549047;0.250086
2650000;281;1.553783476;0.643258
570000;67;0.928875193;0.672517
80000;55;12.49282556;0.005778
480000;81;2.92647196;0.506406
1600000;120;0.016039977;0.475375
830000;84;1.64410478;0.762260
11000000;311;0;0.837893
749000;113;1.891294246;0.938707
388000;75;5.512352559;0.931256
1100000;140;0.23572906;0.250209
2514000;147;0.063652202;0.070392
1295000;140;2.125428984;0.158575
1060000;85;0.290752359;0.304899
200000;40;5.385218064;0.445517
250000;63;13.12516997;0.179867
5904000;267;1.553783476;0.556561
2200000;133;1.0041692;0.718335
890000;125;0.262236273;0.871664
1300000;220;1.217826027;0.068281
3800000;231;2.191748693;0.644444
239000;75;8.344047187;0.789976
2150000;200;1.996440389;0.200210
790000;66;1.460570908;0.184092
420000;71;6.204046537;0.021753
3500000;366;0.371635261;0.195589
1200000;79;2.394654563;0.042157
580000;60;0.340039556;0.552353
1400000;144;4.922111039;0.252848
1350000;87;0.297957344;0.014493
350000;86;6.274638421;0.204529
380000;84;8.197274919;0.671396
490000;71;6.204046537;0.582308
575000;80;0.933779108;0.687030
1090000;169;1.163625528;0.107635
870000;130;8.143508848;0.980379
1350000;130;5.930279731;0.284126
1110000;155;3.871339954;0.037681
540000;96;5.928979719;0.974459
1480000;150;0.686391511;0.004301
1000000;156;4.597380754;0.842356
1450000;220;0.302355972;0.594696
1790000;126;0.725633901;0.413587
1150000;88;0.764142755;0.131590
310000;54;7.013023994;0.384078
900000;107;5.163549534;0.931278
555300;210;2.030667687;0.588072
290000;65;4.829251711;0.376529
1810000;180;0.585183617;0.457566
2800000;320;0.482413426;0.318972
354000;60;6.468319615;0.200885
1350000;160;0.171304114;0.162588
330000;65;3.913975197;0.389178
800000;65;0.658342678;0.020575
1750000;268;0.125118153;0.319379
1300000;122;0.600605555;0.462788
1150000;85;2.653443297;0.829961
190000;43;5.438560459;0.494027
2200000;155;2.234907404;0.321823
250000;38;2.014539977;0.811709
550000;71;0.826529323;0.715788
405000;60;2.11556742;0.510512
850000;87;5.497564841;0.284924
135000;52;12.63316505;0.764547
1120000;115;1.559445515;0.787700
300000;56;8.794386429;0.349710
265000;60;7.741424111;0.450522
280000;56;7.7188797;0.517209
260000;60;7.000440593;0.926845
540000;89;0.937416333;0.036781
520000;95;5.814245743;0.013626
1650000;90;0.292780883;0.011234
580000;76;1.2461349;0.669976
900000;250;6.121776874;0.460524
645000;87;4.349656052;0.044440
2280000;278;0.489196429;0.406848
1170000;122;1.162680279;0.556949
430000;38;1.419657469;0.038116
900000;189;8.168474098;0.328347
265000;85;6.275117968;0.829665
500000;129;6.970309608;0.956098
370000;70;6.689876105;0.430198
380000;76;6.743125934;0.227218
748000;93;5.265287325;0.730399
490000;72;6.146059438;0.263791
900000;70;0.222954123;0.391079
380000;108;8.789265564;0.382611
215000;60;10.6398251;0.768494
435000;82;7.774537319;0.166215
519500;87;0.745669285;0.464608
316900;62;7.074642515;0.852671
340000;53;6.497466463;0.238200
1150000;270;0.359960764;0.887948
1050000;88;0;0.582091
1720000;80;0.68867023;0.221232
4900000;250;0.145094641;0.658643
355000;57;3.403579983;0.772980
420000;70;4.409931612;0.507229
1100000;83;0.698248099;0.014886
1980000;155;0.179136538;0.278633
660000;50;2.099228129;0.399747
280000;52;4.572309368;0.311621
549993;70;0.826529323;0.242995
320000;61;7.921218732;0.452428
1700000;93;0.415769681;0.520673
4200000;301;0.110001014;0.571359
350000;30;0.799435097;0.872980
1150000;163;5.497564841;0.016352
320000;81;7.821481964;0.444892
1500000;150;0.358094389;0.442671
1050000;78;2.368469017;0.945309
650000;77;5.187773881;0.623817
1800000;100;0.678041359;0.969172
341860;56;5.88965679;0.330829
230000;70;8.468461317;0.543701
335000;74;5.247465573;0.750401
790000;84;0.308059202;0.806200
1075000;105;1.162680279;0.589925
2400000;146;0.451532483;0.782548
2100000;155;0.117657046;0.609844
1350000;120;0.443690586;0.208890
1219993;204;1.086362631;0.032024
549000;80;6.778129026;0.183825
289000;51;8.752720954;0.004384
2990000;135;2.41977784;0.054571
740000;72;0.408608997;0.572208
265000;55;9.724241264;0.095613
1950000;120;1.553783476;0.972890
175000;21;2.769931039;0.637410
1600000;110;0.246732087;0.751233
550000;30;0.110527072;0.392993
195000;50;9.773315672;0.990847
795000;60;0.830589449;0.767329
1620000;160;2.295361928;0.381651
1050000;93;0.509530664;0.097071
1693000;205;4.422654598;0.545857
479000;85;12.45754745;0.935989
1090000;100;0.257796458;0.038906
300000;78;8.608316925;0.342235
2500000;178;0.593874645;0.373416
409000;85;13.07352956;0.538851
170000;40;6.991514809;0.825060
550000;55;0.357228101;0.903226
1380000;80;1.514044049;0.112716
263000;60;6.486815026;0.847821
449900;60;4.946136475;0.457450
570000;84;4.475526223;0.697722
1550000;230;0.508551109;0.234358
1900000;254;0.227739005;0.280326
950000;78;0;0.234642
495000;65;6.997345625;0.774350
230000;80;9.235816989;0.407691
590000;65;1.657033245;0.965707
639000;74;0.832825014;0.567186
500000;90;7.42865479;0.313325
850000;103;5.288971708;0.428502
520000;96;5.65508528;0.876032
230000;46;8.133497975;0.031643
550000;45;0.337896272;0.431192
1350000;140;0.154743664;0.052627
2400000;118;2.572679444;0.384813
420000;32;0.792197269;0.735611
580000;110;0.388641629;0.734051
980000;105;1.239092372;0.525028
560000;88;5.516003816;0.472178
400000;80;6.485544391;0.430557
3600000;296;4.422654598;0.053313
549000;84;0.749185519;0.110965
530000;40;0.471958031;0.843851
465804;43;2.093921238;0.809988
889900;120;0.42145736;0.994677
235000;60;5.005799845;0.951950
500000;81;8.148019743;0.466369
780000;72;0.372966737;0.705916
1000000;187;7.448507571;0.053543
660000;121;1.091669458;0.261374
1600000;235;0.508551109;0.504936
